source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
A8TX70	COMPLEX:P05556_Q9UKX5	COL6A5	ITGA11_ITGB1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
A6NMZ7	COMPLEX:P05556_Q9UKX5	COL6A6	ITGA11_ITGB1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
Q02388	COMPLEX:P05556_Q9UKX5	COL7A1	ITGA11_ITGB1	1	0	0	0	0	0	CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
P27658	COMPLEX:P05556_Q9UKX5	COL8A1	ITGA11_ITGB1	1	0	0	0	0	0	CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
P25067	COMPLEX:P05556_Q9UKX5	COL8A2	ITGA11_ITGB1	1	0	0	0	0	0	CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
P20849	COMPLEX:P05556_Q9UKX5	COL9A1	ITGA11_ITGB1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
Q14055	COMPLEX:P05556_Q9UKX5	COL9A2	ITGA11_ITGB1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
Q14050	COMPLEX:P05556_Q9UKX5	COL9A3	ITGA11_ITGB1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;ICELLNET	ICELLNET:15147720;ICELLNET:16988024;ICELLNET:21421911;ICELLNET:26857815
O95971	Q92956	CD160	TNFRSF14	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;ICELLNET;LRdb;Lit-BM-17;connectomeDB2020	CellTalkDB:21959263;Cellinker:21959263;Cellinker:30885361;ICELLNET:18193050;LRdb:21959263;Lit-BM-17:21982860;connectomeDB2020:21959263
Q92956	O95971	TNFRSF14	CD160	1	0	0	0	0	0	CellPhoneDB;Lit-BM-17;connectomeDB2020	Lit-BM-17:21982860;connectomeDB2020:31332204
Q9P1W8	Q08722	SIRPG	CD47	1	0	0	0	0	0	CellPhoneDB;Wojtowicz2020;connectomeDB2020	connectomeDB2020:15294972
P28799	P00533	GRN	EGFR	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P28799	Q99523	GRN	SORT1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct;MINT_CellPhoneDB;connectomeDB2020	CellChatDB:29555433;CellTalkDB:23706646;Cellinker:29555433;IntAct:23236149;IntAct:24070898;connectomeDB2020:22361451;connectomeDB2020:24163244
P28799	P20333	GRN	TNFRSF1B	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct;Lit-BM-17;MINT_CellPhoneDB;connectomeDB2020	CellTalkDB:29740434;IntAct:24070898;Lit-BM-17:24070898;connectomeDB2020:21393509
P28799	Q9H2X3	GRN	CLEC4M	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P32942	Q9H2X3	ICAM3	CLEC4M	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:11257134;HPRD:11257134;LRdb:11257134;connectomeDB2020:11257134
P13688	P16581	CEACAM1	SELE	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;connectomeDB2020	CellTalkDB:1378450;connectomeDB2020:1378450
P16581	P13688	SELE	CEACAM1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker	CellChatDB:1378450;Cellinker:1378450
P13688	Q9NNX6	CEACAM1	CD209	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;HPRD;LRdb;connectomeDB2020	CellTalkDB:16282604;Cellinker:16282604;HPRD:16246332;LRdb:16282604;connectomeDB2020:16246332;connectomeDB2020:16282604
Q9NNX6	P13688	CD209	CEACAM1	1	0	0	0	0	0	CellChatDB;CellPhoneDB;HPRD	CellChatDB:16282604;CellChatDB:6246332;HPRD:16246332
P08620	P11362	FGF4	FGFR1	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1148603311486030;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;HPRD:11486033;LRdb:16597617;connectomeDB2020:11486033
P08620	P22607	FGF4	FGFR3	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:114860338663044;CellTalkDB:16597617;Cellinker:11486033;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;DIP:9045692;HPRD:8663044;LRdb:16597617;connectomeDB2020:11486033;connectomeDB2020:8663044
P22607	P08620	FGFR3	FGF4	1	0	0	0	0	0	CellCall;CellPhoneDB;DIP;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	DIP:9045692;HPRD:8663044
P09683	P32241	SCT	VIPR1	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;talklr	Baccin2019:12133828;CellTalkDB:12133828;HPRD:12133828;LRdb:12133828;connectomeDB2020:12133828
O15197	P98172	EPHB6	EFNB1	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;HPMR;Ramilowski2015_Baccin2019	CellPhoneDB:15114347;HPMR:11713248
P98172	O15197	EFNB1	EPHB6	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11713248;CellPhoneDB:15114347;Cellinker:11713248;HPMR:11713248;LRdb:11114742;connectomeDB2020:11713248
P98172	P54764	EFNB1	EPHA4	1	0	0	0	0	0	Baccin2019;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:15114347;Cellinker:15114347;Cellinker:28589441;connectomeDB2020:15114347
Q9NTN9	O15031	SEMA4G	PLXNB2	1	0	0	0	0	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	CellChatDB:27533782;Cellinker:21122816;Cellinker:26633812;Cellinker:27533782;LRdb:21122816;Ramilowski2015:21122816;connectomeDB2020:21122816;talklr:21122816
O43921	P29320	EFNA2	EPHA3	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:93308639751130;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:9330863;Cellinker:9751130;HPRD:9751130;LRdb:11114742;connectomeDB2020:9330863;connectomeDB2020:9751130
P29320	O43921	EPHA3	EFNA2	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;HPRD;PhosphoPoint;Ramilowski2015_Baccin2019;Wang	CellPhoneDB:15114347;HPRD:9751130
O43921	P21709	EFNA2	EPHA1	1	0	0	0	0	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;connectomeDB2020;iTALK;talklr	CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:15114347;Cellinker:15114347;Cellinker:28589441;LRdb:11114742;connectomeDB2020:15114347
P14174	P00533	MIF	EGFR	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Cellinker;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB	CellTalkDB:26280537;Cellinker:26280537
P01033	P21802	TIMP1	FGFR2	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
O00626	P27487	CCL22	DPP4	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;HPRD;InnateDB	CellPhoneDB:24218476;CellTalkDB:24218476;Cellinker:21314817;HPRD:11390394;HPRD:9933589;InnateDB:9933589
P01266	P07306	TG	ASGR1	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:12477859;CellTalkDB:12477859;HPRD:12477859;LRdb:12477859;connectomeDB2020:12477859
Q9HD89	O00155	RETN	GPR25	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;HuRI;IMEx_CellPhoneDB;IntAct_CellPhoneDB	CellTalkDB:32103204
P01137	P00533	TGFB1	EGFR	1	1	0	1	1	0	CellPhoneDB;CellTalkDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;MINT_CellPhoneDB;ProtMapper;Sparser_ProtMapper;Wang	CellTalkDB:32103204;ProtMapper:19132220;ProtMapper:20953304;ProtMapper:28943431
P06731	P15813	CEACAM5	CD1D	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;LRdb;connectomeDB2020	CellTalkDB:24104458;Cellinker:24104458;LRdb:24104458;connectomeDB2020:24104458
P15813	P06731	CD1D	CEACAM5	1	0	0	0	0	0	CellChatDB;CellPhoneDB	CellChatDB:24104458
P14210	P16070	HGF	CD44	1	0	0	0	0	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:10037743;Cellinker:10037743;Cellinker:26181364;LRdb:10037743;Ramilowski2015:10037743;connectomeDB2020:10037743;talklr:10037743
P43490	P29274	NAMPT	ADORA2A	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;MINT_CellPhoneDB	CellTalkDB:32103204
P56703	Q9UP38	WNT3	FZD1	1	1	0	1	1	0	Baccin2019;CancerCellMap;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;Kirouac2010;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10557084;CancerCellMap:10557084;CellTalkDB:10557084;HPRD:10557084;LRdb:10557084;NetPath:10557084;connectomeDB2020:10557084
P56703	O75084	WNT3	FZD7	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:24032637;CellPhoneDB:24032637;CellTalkDB:18313787;LRdb:18313787;NetPath:18313787;Ramilowski2015:18313787;connectomeDB2020:18313787;connectomeDB2020:25892522;talklr:18313787
P13500	P46092	CCL2	CCR10	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10706668;Baccin2019:9364936;CellTalkDB:9364936;Cellinker:10706668;Cellinker:9364936;HPRD:10706668;HPRD:9364936;LRdb:107;LRdb:9364936;connectomeDB2020:10706668;connectomeDB2020:9364936
O15197	Q15768	EPHB6	EFNB3	1	0	0	0	0	0	CellCall;CellPhoneDB	CellPhoneDB:15114347
P54760	Q15768	EPHB4	EFNB3	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;Ramilowski2015_Baccin2019	Baccin2019:9330863;CellPhoneDB:15114347
Q15768	P54760	EFNB3	EPHB4	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:8755474;Cellinker:15114347;LRdb:11114742;Ramilowski2015:8755474;connectomeDB2020:8755474;talklr:8755474
Q15768	P54762	EFNB3	EPHB1	1	0	0	0	0	0	CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:28589441;LRdb:11114742;connectomeDB2020:15114347
P29323	Q15768	EPHB2	EFNB3	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;Ramilowski2015_Baccin2019;Wang	CellPhoneDB:15114347
Q15768	P29323	EFNB3	EPHB2	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;LRdb:11114742;connectomeDB2020:9330863
Q92478	Q9NZS2	CLEC2B	KLRF1	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;LRdb;connectomeDB2020	CellPhoneDB:24223577;CellTalkDB:24223577;LRdb:24223577;connectomeDB2020:17057721
Q9NZS2	Q92478	KLRF1	CLEC2B	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;connectomeDB2020	CellPhoneDB:24223577;Cellinker:24223577;connectomeDB2020:24223577
P14151	Q14242	SELL	SELPLG	1	0	0	0	0	0	CellPhoneDB;HPRD	HPRD:10725346
P10767	P11362	FGF6	FGFR1	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044
P10767	P22607	FGF6	FGFR3	1	0	0	0	0	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044
P22607	P10767	FGFR3	FGF6	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	HPRD:8663044
Q99075	P16070	HBEGF	CD44	1	0	0	0	0	0	Baccin2019;BioGRID;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:7532176;BioGRID:7532176;CellTalkDB:7532176;Cellinker:7532176;HPRD:7532176;LRdb:7532176;connectomeDB2020:7532176
P05112	Q14627	IL4	IL13RA2	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9130652;CellTalkDB:9130652;HPRD:9130652;LRdb:9130652;connectomeDB2020:9130652
P21802	Q9GZV9	FGFR2	FGF23	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;PhosphoPoint;Wang	HPRD:12032146
Q9GZV9	P21802	FGF23	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1608163512032140;CellTalkDB:16597617;Cellinker:12032146;Cellinker:16081635;HPRD:12032146;LRdb:16597617;connectomeDB2020:12032146;connectomeDB2020:16081635
Q9GZV9	P11362	FGF23	FGFR1	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:16081635;BioGRID:27879395;CellTalkDB:16597617;Cellinker:25772309;DIP:19966287;LRdb:16597617;Lit-BM-17:19966287;Lit-BM-17:22393163;connectomeDB2020:16081635
P22607	Q9GZV9	FGFR3	FGF23	1	0	0	0	0	0	CellCall;CellPhoneDB;HPRD;I2D_CellPhoneDB;PhosphoPoint;Wang	HPRD:12032146
Q9GZV9	P22607	FGF23	FGFR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12032146;CellTalkDB:16597617;Cellinker:12032146;Cellinker:25772309;HPRD:12032146;LRdb:16597617;connectomeDB2020:12032146
P50591	Q13546	TNFSF10	RIPK1	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB;Wang	CellTalkDB:32103204
O15197	P52799	EPHB6	EFNB2	1	0	0	0	0	0	Baccin2019;CellCall;CellPhoneDB;HPRD;PhosphoPoint;Ramilowski2015_Baccin2019	CellPhoneDB:15114347;HPRD:10648835
P52799	P54764	EFNB2	EPHA4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12761826;Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:15114347;Cellinker:12761826;Cellinker:15114347;Cellinker:9330863;DIP:19836338;HPRD:12761826;IntAct:19836338;LRdb:128;LRdb:9330863;Lit-BM-17:19836338;connectomeDB2020:12761826;connectomeDB2020:9330863
P54764	P52799	EPHA4	EFNB2	1	0	0	0	0	0	Baccin2019;CellPhoneDB;DIP;HPRD;IntAct;Lit-BM-17;PhosphoPoint;Ramilowski2015_Baccin2019	Baccin2019:22660185;CellPhoneDB:15114347;DIP:19836338;HPRD:12761826;IntAct:19836338;Lit-BM-17:19836338
P41273	P15151	TNFSF9	PVR	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P32970	O14836	CD70	TNFRSF13B	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P55000	P36544	SLURP1	CHRNA7	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;UniProt_CellPhoneDB;connectomeDB2020	CellChatDB:29545933;CellTalkDB:29545933;Cellinker:25558396;connectomeDB2020:29545933
Q10589	P59901	BST2	LILRA4	1	0	0	0	0	0	CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;LRdb;Lit-BM-17;connectomeDB2020	CellTalkDB:19564354;Cellinker:20193018;LRdb:20193018;Lit-BM-17:19564354;connectomeDB2020:19564354
P01588	P54760	EPO	EPHB4	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;connectomeDB2020	CellTalkDB:26481148;connectomeDB2020:25586589;connectomeDB2020:26481148
P78504	P15529	JAG1	CD46	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;IntAct;LRdb;connectomeDB2020	CellTalkDB:23086448;IntAct:23086448;LRdb:23086448;connectomeDB2020:23086448
P78504	Q99466	JAG1	NOTCH4	1	1	1	1	1	1	ACSN;Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	ACSN:22330899;ACSN:22363130;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:24563863;Cellinker:22353464;Cellinker:29910816;LRdb:24563863;Ramilowski2015:24563863;connectomeDB2020:24563863;talklr:24563863
Q08554	Q14126	DSC1	DSG2	1	0	0	0	0	0	CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;HPRD;LRdb;connectomeDB2020	CellChatDB:27298358;CellTalkDB:27298358;Cellinker:27298358;HPRD:9214392;LRdb:27298358;connectomeDB2020:27298358
Q14126	Q08554	DSG2	DSC1	1	0	0	0	0	0	CellPhoneDB;HPRD;connectomeDB2020	HPRD:9214392;connectomeDB2020:27298358
Q9Y4X3	O00590	CCL27	ACKR2	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:10725697;Cellinker:10725696;Cellinker:10725697;Cellinker:11821900;HPRD:10725696;HPRD:10725697;HPRD:11821900;LRdb:10725696;LRdb:10725697;LRdb:11821900;connectomeDB2020:10725696;connectomeDB2020:10725697;connectomeDB2020:11821900
Q9NZH6	Q9NZN1	IL37	IL1RAPL1	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;InnateDB;InnateDB_CellPhoneDB	CellTalkDB:25654981;InnateDB:25654981
P01584	P07550	IL1B	ADRB2	1	0	0	0	0	0	CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;iTALK;talklr	CellTalkDB:11238007;HPRD:11238007;LRdb:11238007
P09038	P11362	FGF2	FGFR1	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10950949;Baccin2019:11030354;BioGRID:10950949;BioGRID:11786412;BioGRID:14505356;BioGRID:15096041;BioGRID:16829530;BioGRID:8868466;BioGRID:9174056;CellTalkDB:16597617;Cellinker:10950949;Cellinker:11030354;Cellinker:16597617;Cellinker:25772309;DIP:10574979;DIP:10950949;DIP:17086194;DIP:1722683;DIP:7730326;HPRD:10950949;HPRD:11030354;IntAct:10490103;IntAct:11030354;IntAct:14613973;IntAct:23597563;IntAct:26267536;LRdb:16597617;Lit-BM-17:10490103;Lit-BM-17:10574979;Lit-BM-17:10950949;Lit-BM-17:11030354;Lit-BM-17:1722683;Lit-BM-17:23597562;Lit-BM-17:23597563;Lit-BM-17:26267536;Lit-BM-17:7730326;Lit-BM-17:9174056;connectomeDB2020:10950949;connectomeDB2020:11030354
